PopName,Area,Year,YearReg,Month,Vital,Births,Access,Note1,Note2,Note3,RefCode,LDB
FRATNP,30,1888,.,8,1,77527,O,.,.,.,8,1
FRATNP,30,1888,.,9,1,75899,O,.,.,.,8,1
FRATNP,30,1888,.,10,1,76421,O,.,.,.,8,1
FRATNP,30,1888,.,11,1,71128,O,.,.,.,8,1
FRATNP,30,1888,.,12,1,71845,O,.,.,.,8,1
FRATNP,30,1888,.,TOT,1,929818,O,.,.,.,8,1
FRATNP,30,1889,.,1,1,77175,O,.,.,.,8,1
FRATNP,30,1889,.,2,1,76385,O,.,.,.,8,1
FRATNP,30,1889,.,3,1,84344,O,.,.,.,8,1
FRATNP,30,1889,.,4,1,82677,O,.,.,.,8,1
FRATNP,30,1889,.,5,1,82758,O,.,.,.,8,1
FRATNP,30,1889,.,6,1,75865,O,.,.,.,8,1
FRATNP,30,1889,.,7,1,75749,O,.,.,.,8,1
FRATNP,30,1889,.,8,1,76341,O,.,.,.,8,1
FRATNP,30,1889,.,9,1,76200,O,.,.,.,8,1
FRATNP,30,1889,.,10,1,74529,O,.,.,.,8,1
FRATNP,30,1889,.,11,1,71664,O,.,.,.,8,1
FRATNP,30,1889,.,12,1,74028,O,.,.,.,8,1
FRATNP,30,1889,.,TOT,1,927715,O,.,.,.,8,1
FRATNP,30,1890,.,1,1,79387,O,.,.,.,8,1
FRATNP,30,1890,.,2,1,74300,O,.,.,.,8,1
FRATNP,30,1890,.,3,1,83323,O,.,.,.,8,1
FRATNP,30,1890,.,4,1,78442,O,.,.,.,8,1
FRATNP,30,1890,.,5,1,79064,O,.,.,.,8,1
FRATNP,30,1890,.,6,1,71916,O,.,.,.,8,1
FRATNP,30,1890,.,7,1,74382,O,.,.,.,8,1
FRATNP,30,1890,.,8,1,74158,O,.,.,.,8,1
FRATNP,30,1890,.,9,1,67864,O,.,.,.,8,1
FRATNP,30,1890,.,10,1,62185,O,.,.,.,8,1
FRATNP,30,1890,.,11,1,64985,O,.,.,.,8,1
FRATNP,30,1890,.,12,1,74253,O,.,.,.,8,1
FRATNP,30,1890,.,TOT,1,884259,O,.,.,.,8,1
FRATNP,30,1891,.,1,1,80928,O,.,.,.,8,1
FRATNP,30,1891,.,2,1,77465,O,.,.,.,8,1
